
id,name,nomen,birth,death
4139,SITT4139 P. Sittius (3),Sittius,-125,-25
4140,SITT4140 P. Sittius (2),Sittius,-125,-25
4141,LICI4141 P. Licinius (67) Crassus Dives,Licinius,-150,-50
4142,FABI4142 Q. Fabius (107) Maximus,Fabius,-150,-50
4144,IUNI4144 P. Iunius (28),Iunius,-125,-25
4145,IUNI4145 -. Iunius (2) P. f.,Iunius,-125,0
4146,IUNI4146 M. Iunius (24),Iunius,-125,-25
4149,TREB4149 A. Trebonius (2),Trebonius,-125,-50
4150,TREB4150 P. Trebonius (12),Trebonius,-125,-73
4152,FANN4152 Cn. Fannius (11) Ter.,Fannius,-125,-25
4155,PUBL4155 -. Publicius (C) Malleolus,Publicius,-125,-25
4157,VETT4157 -. Vettius (10) Chilo,Vettius,-125,0
4158,LOLL4158 Q. Lollius (13),Lollius,-125,0
4159,LOLL4159 Q. Lollius (14),Lollius,-125,0
4160,CALI4160 Cn. Calidius (2),Calidius,-125,0
4161,CALI4161 Cn. Calidius (A),Calidius,-175,-75
4162,ANTI4162 M. Antistius (34) Labeo,Antistius,-100,0
4163,PACU4163 -. Pacuvius (9) Labeo,Pacuvius,-125,-42
4167,CILN4167 C. Cilnius (6) Maecenas,Cilnius,-75,25
4169,SEMP4169 Ti.? Sempronius (55) Gracchus,Sempronius,-150,-50
4170,AEMI4170 -. Aemilius (H),Aemilius,-140,-50
4171,LICI4171 -. Licinius (6) Crassus,Licinius,-200,-114
4176,SCRI4176 -. Scribonius (7) Curio,Scribonius,-75,25
4177,VIPS4177 L.? Vipsanius (B),Vipsanius,-75,25
4180,PROC4180 C. Proculeius (2),Proculeius,-75,25
4181,CORN4181 Cn. Cornelius (108) Cinna Magnus,Cornelius,-100,0
4185,CORN4185 -. Cornelius (D) Lentulus,Cornelius,-125,-25
4186,IULI4186 Cn. Iulius (A) Caesar,Iulius,-100,0
4187,ANTO4187 -. Antonius (Helios 2) Helios,Antonius,-50,50
4193,SALV4193 -. Salvidienus (3) Rufus,Salvidienus,-75,25
4194,CLAU4194 -. Claudius (139) Drusus,Claudius,-38,-9
4195,DOMI4195 L. Domitius (28) Ahenobarbus,Domitius,-75,25
4196,CORN4196 -. Cornelius (371) Sisenna,Cornelius,-100,0
4198,AURE4198 M. Aurelius (108) Cotta Cotta,Aurelius,-100,0
4199,FULV4199 A. Fulvius (8),Fulvius,-125,-25
4200,FULV4200 A. Fulvius (A),Fulvius,-125,-25
4203,PUBL4203 L. Publicius (20) Malleolus,Publicius,-264,-175
4208,CLOD4208 M. Clodius (6.67) Aesopus,Clodius,-100,0
4209,CLOD4209 -. Clodius (16) Aesopus,Clodius,-125,-25
4211,IUNI4211 M. Iunius (125) Pera,Iunius,-275,-175
4212,IUNI4212 D. Iunius (59) Brutus Pera,Iunius,-350,-225
4213,CLAU4213 -. Claudius (60) Asellus,Claudius,-250,-154
4217,SEMP4217 Ti. Sempronius (52) Gracchus,Sempronius,-220,-125
4218,FURI4218 P. Furius (81) Philus,Furius,-225,-125
4221,PACU4221 -. Pacuvius (4) Calavius,Pacuvius,-325,-225
4222,AEMI4222 L. Aemilius (60) Lepidus,Aemilius,-250,-150
4223,AEMI4223 Q. Aemilius (77) Lepidus,Aemilius,-250,-150
4224,POST4224 M. Postumius (18) Pyrgensis,Postumius,-250,-150
4225,QUIN4225 M. Quinctilius (10) Varus,Quinctilius,-225,-125
4230,LUCI4230 C. Lucilius (4) Pom. Pup.,Lucilius,-200,-50
4234,FABI4234 -. Fabius (51) Buteo,Fabius,-300,-220
4237,ASIN4237 -. Asinius (37) Saloninus,Asinius,-50,50
4238,ASIN4238 C. Asinius (15) Gallus,Asinius,-50,50
4239,ASIN4239 Herius Asinius (6),Asinius,-50,50
4240,SULP4240 Ser. Sulpicius (82) Paterculus,Sulpicius,-325,-225
4244,AUFI4244 -. Aufilius (A),Aufilius,-125,-25
4250,PEDI4250 Q. Pedius (B),Pedius,-50,50
4256,CASS4256 -. Cassius (1),Cassius,-50,50
4261,PORC4261 L.? Porcius (8) Cato,Porcius,-75,25
4263,ATIL4263 -. Atilius (58) Serranus,Atilius,-175,-75
4265,SERG4265 M.? Sergius (1) (Catilina?),Sergius,-150,-80
4268,SEMP4268 -. Sempronius (40) Gracchus,Sempronius,-125,-25
4270,LICI4270 P. Licinius (70) Crassus Dives,Licinius,-150,-50
4272,GRAN4272 Q. Granius (4),Granius,-125,-25
4274,TITI4274 C. Titinius (8),Titinius,-150,-50
4275,MARI4275 C. Marius (A),Marius,-200,-100
4276,POMP4276 A. Pompeius (1) Auletes,Pompeius,-225,-125
4279,NONI4279 -. Nonius (A),Nonius,-175,-75
4281,CORN4281 L. Cornelius (379) Sulla,Cornelius,-200,-100
4283,VALE4283 M. Valerius (B) Messalla,Valerius,-150,-50
4294,LIVI4294 M. Livius (20) Drusus Libo,Livius,-75,25
4297,IULI4297 L. Iulius (145) Caesar,Iulius,-50,50
4298,OCTA4298 C. Octavius (79) Rufus,Octavius,-225,-125
4299,OCTA4299 C. Octavius (14) Sca.,Octavius,-175,-50
4308,PINA4308 L. Pinarius (A),Pinarius,-150,-75
4310,AUFI4310 -. Aufidius (24) Lurco,Aufidius,-150,-50
4311,CLAU4311 -. Claudius (290) Pulcher,Claudius,-125,-42
4314,STAT4314 -. Statilius (cf. 36) Corvinus,Statilius,-25,75
4315,VALE4315 M. Valerius (260) Messalla Barbatus Appianus,Valerius,-50,50
4317,SULP4317 C. Sulpicius (53) Galba,Sulpicius,-75,25
4321,CLAU4321 Ti. Claudius (248) Nero,Claudius,-325,-225
4322,HORT4322 M. Hortensius (12) Hortalus,Hortensius,-75,25
4324,AEMI4324 Mam. Aemilius (139) Scaurus,Aemilius,-50,50
4325,GALL4325 M. Gallius (A),Gallius,-100,0
4328,FABI4328 -. Fabius (102) Maximus,Fabius,-46,14
4329,SALL4329 C. Sallustius (11) Crispus,Sallustius,-75,20
4330,QUIN4330 P. Quinctilius (20) Varus,Quinctilius,-41,50
4332,QUIN4332 -. Quinctilius (28) Varus,Quinctilius,-25,75
4333,CORN4333 P.? Cornelius (130) Dolabella,Cornelius,-50,50
4335,CORN4335 P. Cornelius (143) Lentulus,Cornelius,-50,75
4336,CALP4336 L. Calpurnius (99) Piso Frugi,Calpurnius,-48,50
4339,HORT4339 -. Hortensius (10) Corbio,Hortensius,-75,25
4345,CAES4345 C. Caesetius (1),Caesetius,-100,25
4346,OCTA4346 -. Octavius (B) C. f. Balbus,Octavius,-75,-41
4347,VETU4347 T. Veturius (9),Veturius,-350,-250
4348,NONI4348 Sex.? Nonius (B) Sufenas,Nonius,-100,0
4349,ANNE4349 M. Anneius (4) Ani.,Anneius,-175,-25
4350,ATIL4350 A. Atilius (35) Calatinus,Atilius,-350,-250
4355,VALE4355 M. Valerius (264) Messalla Messallinus,Valerius,-36,21
4356,"AURE4356 M. Aurelius (110, 111) Cotta Maximus or Messallinus",Aurelius,-50,50
4358,NONI4358 Sex. Nonius (46) Quinctilianus,Nonius,-75,25
4361,ANTI4361 C. Antistius (48) Vetus,Antistius,-100,0
4363,SENT4363 C. Sentius (9) Saturninus,Sentius,-75,25
4366,SILI4366 P. Silius (21),Silius,-75,25
4367,TITI4367 Sex. Titius (23),Titius,-150,-25
4368,SAUF4368 -. Saufeius (Trebianus) Trebianus,Saufeius,-100,25
4369,AEBU4369 L. Aebutius (not in RE) L. f. Men.,Aebutius,-125,-25
4370,ACIL4370 T. Acilius (not in RE) T. f. Vel.,Acilius,-125,-25
4371,ACUT4371 -. Acutius (3) Rufus,Acutius,-100,25
4372,AEBU4372 P. Aebutius (8),Aebutius,-225,-125
4373,AEFI4373 -. Aeficius (Aeficius) Calvinus,Aeficius,-125,25
4374,AELI4374 C. Aelius (58) Gallus,Aelius,-125,25
4375,AMPU4375 Q. Ampudius (not in RE) Q. f. Aem.,Ampudius,-125,-25
4376,ANNA4376 C. Annaeus (1),Annaeus,-75,25
4377,ANNI4377 M. Annius (16),Annius,-125,0
4378,ARPI4378 C. Arpineius (Arpineius),Arpineius,-100,0
4379,ATRI4379 P. Atrius (3),Atrius,-100,25
4380,ATTI4380 T. Attius (Suppl. 1 1a ) Cam. Pisaurensis,Attius,-100,0
4381,AUFI4381 Sex. Aufidius (11),Aufidius,-100,25
4382,AUFI4382 P. Aufidius (34) Qui. Pontianus,Aufidius,-100,0
4383,AURE4383 C. Aurelius (16),Aurelius,-125,0
4384,BAEB4384 A. Baebius (9),Baebius,-100,25
4385,BRUT4385 L. Bruttius (3),Bruttius,-100,25
4386,BUSS4386 Cn. Bussenius (Bussenius) Cn. f. Ste.,Bussenius,-125,-25
4387,CAEC4387 Q. Caecilius (36) Bassus,Caecilius,-100,25
4388,CAEC4388 M. Caecilius (17),Caecilius,-125,0
4389,CAEC4389 C. Caecilius (not in RE),Caecilius,-100,0
4390,CAEC4390 -. Caecina (5) Sab.,Caecina,-150,50
4391,CAEL4391 M. Caelius (11),Caelius,-100,0
4392,CAES4392 P. Caesius (12) Clu.,Caesius,-125,-25
4393,CAES4393 M. Caesius (11) Cor.,Caesius,-100,25
4394,CAES4394 L. Caesius (6) Cor.,Caesius,-100,0
4395,CANU4395 L. Canuleius (7),Canuleius,-125,0
4396,CAST4396 M. Castricius (6 and Suppl. III),Castricius,-125,0
4397,CATI4397 T. Catienus (not in RE),Catienus,-100,0
4398,CEST4398 C. Cestius (2),Cestius,-100,0
4399,CLUE4399 N. Cluentius (2),Cluentius,-100,0
4400,CLUE4400 A. Cluentius (4) Clu. Habitus,Cluentius,-100,0
4401,CLUV4401 N. Cluvius (7) Fal.,Cluvius,-150,50
4402,CLUV4402 C. Cluvius (cf. 4),Cluvius,-125,-25
4403,CONS4403 Q. Considius (10) Gallus,Considius,-75,25
4404,CONS4404 P. Considius (5),Considius,-100,0
4405,CORN4405 C. Cornelius (19),Cornelius,-100,0
4406,CORN4406 -. Cornelius (3),Cornelius,-125,-25
4407,COSS4407 L. Cossinius (1) Lem.,Cossinius,-175,-25
4408,COSS4408 -. Cossutius (Cossutia 7),Cossutius,-125,-25
4409,COSS4409 M. Cossutius (2),Cossutius,-125,0
4410,COTT4410 M. Cottius (not in RE),Cottius,-125,0
4411,COTT4411 P. Cottius (not in RE),Cottius,-125,0
4412,CURT4412 C. Curtius (1),Curtius,-150,-80
4413,EGNA4413 L. Egnatius (35) Rufus,Egnatius,-100,25
4414,EPPI4414 L. Eppius (1),Eppius,-100,0
4415,FABI4415 Q. Fabius (100) Maximus,Fabius,-100,25
4417,FAUC4417 M. Faucius (Faucius) Cor.,Faucius,-100,25
4418,FLAV4418 C. Flavius (158) Pusio,Flavius,-125,-25
4419,FLAV4419 C. Flavius (12),Flavius,-150,50
4421,FUFI4421 C. Fufius (12) Cita,Fufius,-100,-52
4422,FULV4422 M. Fulvius (95?) Nobilior,Fulvius,-100,0
4423,FUND4423 C. Fundanius (2),Fundanius,-100,25
4424,FURI4424 N. Furius (21),Furius,-150,-25
4425,FURI4425 M. Furius (58) Flaccus,Furius,-100,0
4426,GABE4426 -. Gaberius (Gaberius),Gaberius,-100,0
4427,GABI4427 P. Gabinius (15) Capito,Gabinius,-100,0
4428,GABI4428 A. Gabinius (not in RE) Capito,Gabinius,-100,0
4429,GELL4429 Q.? Gellius (1) Tro. (Poplicola) Canus,Gellius,-110,-25
4430,HELV4430 P. Helvidius (7) Clu. Rufus,Helvidius,-100,0
4431,HERE4431 -. Herennius (27) Gallus,Herennius,-75,25
4432,IULI4432 L. Iulius (158) Qui. Calidus,Iulius,-100,25
4433,IUNI4433 -. Iunius (129) Pisciculus,Iunius,-175,-25
4435,LAEN4435 M. Laenius (3) Mae. Strabo,Laenius,-100,0
4436,LAEN4436 M. Laenius (2) Flaccus,Laenius,-100,0
4438,MAEC4438 C. Maecenas (3),Maecenas,-125,-25
4439,MAGI4439 Minat. Magius (8) Cor.,Magius,-125,-25
4440,MAGI4440 M. Magius (19) Surus,Magius,-125,-25
4441,MAME4441 Q. Mamercius (Mamercus 2) Cor.,Mamercius,-100,25
4442,MIND4442 M. Mindius (2),Mindius,-75,25
4443,MINU4443 C. Minucius (47?) Reginus,Minucius,-100,25
4444,MINU4444 Q. Minucius (26) (Rufus),Minucius,-125,0
4445,NUMI4445 C. Numitorius (2),Numitorius,-125,0
4446,OCTA4446 -. Octavius (8),Octavius,-125,0
4447,OFIL4447 A. Ofilius (4),Ofilius,-125,25
4448,OVIO4448 Q. Oviolenus (not in RE) Qui.,Oviolenus,-150,50
4449,PINA4449 -. Pinarius (2),Pinarius,-75,25
4450,POMP4450 Q. Pompeius (34) Niger,Pompeius,-100,25
4451,PONT4451 -. Pontius (19) Aufidianus,Pontius,-250,-31
4453,ROSC4453 Sex. Roscius (6),Roscius,-125,-25
4455,RUBR4455 Q. Rubrius (15),Rubrius,-125,0
4456,SEIU4456 Q. Seius (12) Postumus,Seius,-100,0
4457,SEPT4457 Q. Septicius (1),Septicius,-125,0
4458,SEPT4458 L. Septumius (not in RE) Arn.,Septumius,-150,50
4459,SERT4459 Cn. Sertius (or Sirtius) or Sentius (Sentius 1),Sertius (or Sirtius) or Sentius,-125,0
4460,SUET4460 L. Suetius (Suetius),Suetius,-125,0
4461,SULP4461 Ser. Sulpicius (96) Lem. Rufus,Sulpicius,-75,25
4462,TERE4462 P. Terentius (49) Hispo,Terentius,-100,25
4463,TITI4463 L. Titius (42) Strabo,Titius,-100,25
4464,TULL4464 M. Tullius (14),Tullius,-150,50
4465,VARI4465 M. Varisidius (not in RE),Varisidius,-75,25
4468,VEST4468 P. Vestrius (not in RE),Vestrius,-100,25
4469,VIBI4469 C. Vibius (9) Capax,Vibius,-100,0
4470,VISI4470 L. Visidius (1),Visidius,-100,25
4471,VOLU4471 L. Volusienus (2),Volusienus,-100,0
4472,RUBE4472 C. Rubellius (1),Rubellius,-75,25
4473,OTAC4473 Cn. Otacilius (14) Naso,Otacilius,-100,25
4474,CORF4474 -. Corfidius (1) Clu.,Corfidius,-150,-25
4475,FUFI4475 C. Fufius (4),Fufius,-100,0
4476,FUFI4476 M. Fufius (6),Fufius,-100,0
4477,TUTI4477 -. Tuticanus (3) Gallus,Tuticanus,-100,25
4478,SALV4478 M. Salvius (16) Otho,Salvius,-100,25
4479,SEPT4479 L. Septumuleius (Septumuleius),Septumuleius,-150,-25
4480,MAEV4480 -. Maevius (2),Maevius,-125,0
4481,TITI4481 L. Titius (12),Titius,-125,0
4482,MODI4482 M. Modius (6),Modius,-125,0
4483,SCAN4483 P. Scandilius (Scandilius),Scandilius,-125,0
4484,MESS4484 P. Messenius (not in RE),Messenius,-100,25
4485,ATIL4485 -. Atilius (4),Atilius,-100,0
4486,TREB4486 A. Trebellius (1),Trebellius,-100,25
4487,MATR4487 C. Matrinus (1),Matrinus,-125,0
4488,SOSI4488 Q. Sosius (3),Sosius,-125,-25
4489,PETI4489 M. Petillius (3),Petillius,-125,0
4490,PUBL4490 -. Publius (not in RE?),Publius,-150,-25
4493,AGRI4493 L. Agrius (2) Publeianus (Bassus),Agrius,-100,0
4494,ANIC4494 -. Anicius (Anicia 18),Anicius,-175,-25
4495,ANTI4495 M. Antistius (17) Vot. Pyrgensis,Antistius,-225,-125
4496,LUTA4496 M. Lutatius (21) Pinthia,Lutatius,-150,-50
4497,MAEC4497 M'. Maecius (not in RE) Sab. Varus,Maecius,-100,25
4498,MAGI4498 L. Magius (6),Magius,-125,-25
4499,MARC4499 L. Marcius (15) Ser.,Marcius,-75,25
4500,CANI4500 C. Canius (not in RE),Canius,-150,-50
4501,CARV4501 -. Carvilius (12) Pollio,Carvilius,-125,-25
4502,FUFI4502 -. Fufidius (1),Fufidius,-100,0
4503,GARG4503 C. Gargonius (1),Gargonius,-150,-25
4504,HELV4504 L. Helvius (2),Helvius,-150,-50
4505,MAXI4505 M'. Maximus (not in RE),Maximus,-150,50
4506,MUST4506 C. Mustius (2),Mustius,-125,-25
4507,OCTA4507 C. Octavius (10) Sca.,Octavius,-250,-150
4509,PACO4509 M. Paconius (3),Paconius,-100,0
4510,OVID4510 C. Ovidius (not in RE) Ser. Naso,Ovidius,-125,25
4511,PAPI4511 L. Papinius (3),Papinius,-125,0
4512,POMP4512 -. Pompilius (3),Pompilius,-100,0
4513,PONT4513 -. Pontius (20) Lupus,Pontius,-150,50
4514,SULP4514 Q. Sulpicius (not in RE) Lem.,Sulpicius,-150,-50
4515,ANON4515 L. - (Ticida) Ticida,-,-100,25
4516,TITI4516 Cn. Titinius (9),Titinius,-125,-25
4517,TITI4517 C. Titius (7),Titius,-200,-50
4518,VATI4518 P. Vatienus (Vatinius 1) Qui.,Vatienus,-200,-100
4519,VETT4519 T. Vettius (Minucius 29?),Vettius,-150,-50
4520,VETU4520 L. Veturius (not in RE) Barrus (or Varrus),Veturius,-150,-50
4521,VILL4521 P. Villius (not in RE),Villius,-250,-125
4522,VOLC4522 -. Volcatius (9.A.741),Volcatius,-125,0
4524,CAST4524 M. Castricius (7?),Castricius,-125,0
4525,SEIU4525 M. Seius (4) Aem.,Seius,-100,25
4526,ORBI4526 L. Orbilius (Orbilius) Pupillus,Orbilius,-150,-50
4527,SAUF4527 L. Saufeius (5),Saufeius,-150,-25
4528,SEXT4528 Q. Sextius (10) (Niger),Sextius,-125,0
4530,AELI4530 L. Aelius (144) Mae. Stilo Praeconinus,Aelius,-154,-74
4531,AGRI4531 C. Agrius (1),Agrius,-175,50
4532,AXIU4532 L. Axius (3) Qui. (Naso),Axius,-175,50
4534,CAUS4534 C. Causinius (Causinius) Clu. Schola,Causinius,-175,50
4536,PONT4536 M. Pontidius (3) Cor.,Pontidius,-175,50
4537,TREB4537 C. Trebatius (7) Testa,Trebatius,-84,-4
4538,VALE4538 C. Valerius (123) Catullus,Valerius,-84,-54
4539,VETT4539 L. Vettius (6) Vel.,Vettius,-89,-63
4540,MATI4540 C. Matius (1),Matius,-125,50
4542,LABE4542 D. Laberius (3),Laberius,-106,-43
4543,PORC4543 M. Porcius (2) Pap. Cato,Porcius,-234,-149
4545,ALBI4545 -. Albius (10) Clu. Oppianicus,Albius,-125,-69
4546,AURI4546 A. Aurius (2) Clu. Melinus,Aurius,-125,-80
4547,CAEC4547 Q. Caecilius (21),Caecilius,-125,-80
4548,CLUE4548 A. Cluentius (3) Clu. Habitus,Cluentius,-125,-25
4549,CORF4549 L. Corfidius (2) Clu.,Corfidius,-100,-44
4550,FELG4550 C. Felginas (Felginas) Vot.,Felginas,-100,-48
4551,GRAN4551 A. Granius (2) Fal.,Granius,-100,-48
4552,POMP4552 T. Pomponius (Supp. 8 T. Pomponius Atticus),Pomponius,-125,-88
4553,SACR4553 M. - (Sacrativir) Sacrativir,-,-100,25
4554,STAT4554 L. Statilius (6) (Taurus),Statilius,-100,0
4555,TANU4555 L. Tanusius (1),Tanusius,-125,-80
4556,TITI4556 Cn. Titinius (2),Titinius,-125,-80
4557,VOLU4557 M. Volumnius (5),Volumnius,-125,-80
4558,VOLU4558 -. Volumnius (9),Volumnius,-75,-42
4559,PETR4559 L. Petronius (88),Petronius,-125,-25
4560,CLON4560 -. Clonius (or Cluvius) (not in RE),Clonius (or Cluvius),-150,-104
4561,POMP4561 M. Pomponius (24),Pomponius,-175,-50
4563,TURI4563 Q. Turius (3) Cor.,Turius,-75,25
4565,TURP4565 -. Turpio (2) (Sutorius),Turpio,-100,0
4566,ACCI4566 C. Accius (4) Ser. Paelignus,Accius,-100,25
4567,AEMI4567 L. Aemilius (not in RE) Tro.,Aemilius,-75,25
4568,ANTI4568 C. Antistius (9),Antistius,-125,0
4569,APPI4569 -. Appicius (1) cf. Sittius,Appicius,-125,-25
4570,ATIL4570 C. Atilius (not in RE) Tro. Glabrio,Atilius,-75,25
4571,AURI4571 L. Aurifex (1),Aurifex,-175,-25
4572,CARP4572 L. Carpinatius (Carpinatius),Carpinatius,-125,0
4573,"COMI4573 P. Cominius (4, 8, 11) Hor.",Cominius,-93,0
4574,"COMI4574 C. (or L.) Cominius (4 , 8) Hor.",Cominius,-100,0
4575,ERUC4575 C. Erucius (2) Ste.,Erucius,-125,-25
4576,MATI4576 P. Matinius (1),Matinius,-100,0
4577,PAPI4577 L. Papirius (71) Potamo,Papirius,-125,0
4578,PLAN4578 M. Planius (Planius) Heres,Planius,-75,25
4579,POMP4579 -. Pompeius (9) Trogus,Pompeius,-100,0
4580,PUBL4580 -. Publicius (4) rural,Publicius,-125,0
4581,RABO4581 L. Rabonius (not in RE),Rabonius,-125,-25
4582,RAEC4582 L. Raecius (1),Raecius,-125,0
4583,RUPI4583 P. Rupilius (6) Men.,Rupilius,-100,0
4584,SERV4584 P. Servilius (25),Servilius,-125,0
4585,TETT4585 P. Tettius (3),Tettius,-125,-25
4586,TULL4586 L. Tullius (8),Tullius,-125,0
4587,VERR4587 Q. Verres (3) Rom.,Verres,-125,0
4589,"VIBI4589 -. Vibius (Sicca, Vibius 18?) (Sicca)",Vibius,-100,0
4590,PAPI4590 M. Papirius (not in RE),Papirius,-100,0
4592,CUSP4592 P. Cuspius (1),Cuspius,-100,0
4593,PERP4593 T. Perperna (7) T. f. Quadra,Perperna,-100,25
4595,TADI4595 Q. Tadius (2) Lem.,Tadius,-125,-25
4596,"VARI4596 P. Varius (3, 4)",Varius,-100,0
4597,VETT4597 -. Vettius (not in RE) Salassus,Vettius,-100,-41
4598,VIBI4598 L. Vibius (5),Vibius,-125,0
4600,SEPT4600 -. Septimius (not in RE),Septimius,-125,-25
4601,SEPT4601 T. Septimius (50) Sabinus,Septimius,-75,25
4602,SERG4602 -. Sergius (3),Sergius,-75,25
4603,SERG4603 Q. Sergius (21),Sergius,-125,-25
4604,SERG4604 L. Sergius (Plautus 3) L. f. Fal. Plautus,Sergius,-75,25
4605,"ANON4605 C. - (cf. 52, cf. 53) Casca",-,-75,25
4606,SERV4606 -. Servius (3) Cordus,Servius,-100,25
4607,SPUR4607 M. Spurius (2),Spurius,-75,-30
4608,STAT4608 -. Statilius (2),Statilius,-75,25
4609,STAT4609 Q. Statilius (8),Statilius,-75,25
4610,SULP4610 -. Sulpicius (not in RE) Rufus,Sulpicius,-200,-100
4611,POET4611 C. Poetelius (8) Libo Visolus,Poetelius,-350,-250
4612,"FURI4612 L. Furius (18, cf. 2)",Furius,-125,0
4613,MARC4613 C. (or Cn.) Marcius (50) Coriolanus,Marcius,-525,-425
4614,ANTI4614 -.? Antistius (not in RE) A. f.,Antistius,-475,-350
4615,POMP4615 -.? Pompilius (cf. 2),Pompilius,-475,-350
4616,NUNN4616 A. Nunnius (1),Nunnius,-150,-25
4617,POET4617 C. Poetelius (2),Poetelius,-350,-250
4618,POMP4618 -. Pomponius (not in RE),Pomponius,-100,25
4619,VOLU4619 L. Volumnius (4),Volumnius,-100,25
4620,ATIL4620 Sex. Atilius (not in RE) Sex. f. Aem. Serranus,Atilius,-100,25
4621,IUNI4621 L. Iunius (21) Q. f. Lem.,Iunius,-125,-25
4622,LAET4622 C. Laetorius (4) C. f. Vel.,Laetorius,-125,-25
4623,NONI4623 L. Nonius (8) T. f. Vel.,Nonius,-125,-25
4624,NONI4624 T. Nonius (10) T. f. Vel.,Nonius,-125,-25
4625,OPIM4625 L. Opimius (6) Q. f. Hor.,Opimius,-125,-25
4626,OTAC4626 M'. Otacilius (4) M'. f. Pol.,Otacilius,-125,-25
4627,PEDA4627 P. Pedanius (3) P. f. Aem.,Pedanius,-125,-25
4628,PETR4628 T. Petronius (93) T. f. Fab.,Petronius,-125,-25
4629,"POMP4629 Sex. Pompeius (cf. 19, Bd. 21.2 col. 2060) Sex. f. Clu.",Pompeius,-125,-25
4630,VETU4630 T. Veturius (7) T. f. Vel.,Veturius,-125,-25
4631,TEID4631 P. Teidius (1) P. f. Pom.,Teidius,-250,-50
4632,ANNI4632 T. Annius (20) T. f. Vel.,Annius,-200,-25
4634,AEMI4634 -. Aemilius (not in RE) Potensis,Aemilius,-150,-50
4635,AEMI4635 M. Aemilius (67) M. f. M. n. Lepidus,Aemilius,-250,-150
4636,AQUI4636 L. Aquinius (1),Aquinius,-450,-325
4637,BATT4637 -. Battakes (2),Battakes,-150,-50
4642,CLAU4642 C. Claudius (not in RE),Claudius,-250,-150
4644,CLOE4644 P. Cloelius (not in RE) Siculus,Cloelius,-300,-175
4646,COEL4646 P. Coelius (not in RE) P. f. Etruscus,Coelius,-105,-51
4647,"COEL4647 C. Coelius (12, 13) C. f. C. n. Caldus",Coelius,-140,-25
4649,CORN4649 P. Cornelius (22) P. f. P. n. Scipio,Cornelius,-195,-170
4650,FABI4650 Ser. Fabius (128) Q. f. Q. n. Pictor,Fabius,-190,-75
4652,FLAV4652 M. Flavius (20),Flavius,-100,25
4653,FUND4653 L. Fundilius (2),Fundilius,-100,-56
4655,GENU4655 C. Genucius (not in RE) C. f.,Genucius,-125,-25
4656,GENU4656 -. Genucius (2),Genucius,-150,-25
4657,HERE4657 M. Herennius (46) Siculus,Herennius,-200,-121
4658,IULI4658 C. Iulius (18),Iulius,-300,-200
4659,LICI4659 C. Licinius (153) Ste. Sacerdos,Licinius,-200,-125
4660,MANI4660 -. Manius (cf. Marcius 2),Manius,-375,-250
4661,MARC4661 Cn. Marcius (2),Marcius,-350,-250
4662,PAPI4662 C. Papirius (not in RE) L. f. Maso,Papirius,-300,250
4665,PAPI4665 C. Papirius (57) C. f. L. n. Maso,Papirius,-275,-213
4667,"POMP4667 Cn. Pompeius (7, 112) Q. f. Arn.",Pompeius,-70,14
4668,POST4668 C. Postumius (11),Postumius,-150,-25
4671,SPUR4671 -. Spurinna (2),Spurinna,-100,25
4673,SULP4673 -. Sulpicius (not in RE) Ser. f.,Sulpicius,-100,0
4674,SULP4674 T. Sulpicius (not in RE) T. f.,Sulpicius,-150,25
4675,TERE4675 Cn. Terentius (20),Terentius,-250,-125
4677,VINU4677 L. Vinulleius (1) L. f. Pom. Lucullus,Vinulleius,-100,25
4678,VOLC4678 C. Volcatius (Vulcanius 1) C. f.,Volcatius,-100,-44
4681,OCTA4681 Cn. Octavius (not in RE) A. [f.],Octavius,-150,-50
4682,OCTA4682 Cn. Octavius (not in RE) Cn. f.,Octavius,-150,25
4684,CORN4684 Cn. Cornelius (180) L. f. Lentulus (Marcellinus),Cornelius,-50,50
4685,ANON4685 -. - (not in RE) [C]n. f. Rufus,-,-550,25
4686,AQUI4686 -. Aquillius (not in RE) Florus,Aquillius,-125,0
4689,OTAC4689 L. Otacilius (not in RE) P. f. Rufus,Otacilius,-150,-25
4690,GRAN4690 Cn. Granius (4),Granius,-150,-25
4691,EGNA4691 -. Egnatius (6),Egnatius,-75,-41
4692,EGNA4692 -. Egnatius (6),Egnatius,-75,-41
4695,ANON4695 -. - (1) Arrianus,-,-75,25
4696,ANON4696 -. - (not in RE) Arrianus,-,-100,25
4697,ARRU4697 -. Arruntius (2),Arruntius,-100,-43
4698,ARRU4698 -. Arruntius (cf. 2),Arruntius,-100,-41
4701,VETU4701 -. Vetulinus (not in RE) Vetulinus,Vetulinus,-75,-41
4702,VETU4702 -. Vetulinus (not in RE) Vetulinus,Vetulinus,-75,25
4703,CORN4703 -. Cornelius (5),Cornelius,-125,-44
4704,CORN4704 Q. Cornelius (52),Cornelius,-75,25
4706,AEMI4706 Q. Aemilius (A) Lepidus,Aemilius,-250,25
4707,AEMI4707 M'. Aemilius (C) Lepidus,Aemilius,-175,-75
4709,AEMI4709 M'. Aemilius (E) Lepidus,Aemilius,-225,-125
4711,AUFI4711 L. Aufidius (181) Orestes,Aufidius,-175,-75
4712,AEMI4712 M'. Aemilius (62a) Lepidus,Aemilius,-100,0
4713,AEMI4713 M'. Aemilius (F) Lepidus,Aemilius,-175,-75
4714,AFRA4714 A. Afranius (A),Afranius,-100,0
