
id,name,nomen,sex,parent
3948,IULI3948  Iulia (541),Iulia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4307
3949,LIVI3949  Livia (35),Livia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1651
3949,LIVI3949  Livia (35),Livia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4293
3952,QUIN3952  Quinctilia (19),Quinctilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2376
3953,FABI3953  Fabia (C) Paulina,Fabia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2379
3958,SERV3958  Servilia (102),Servilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3917
3958,SERV3958  Servilia (102),Servilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3949
3960,SEMP3960  Sempronia (100) Tuditana,Sempronia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1548
3961,LUTA3961  Lutatia (25),Lutatia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1949
3962,FUFI3962  Fufia (20),Fufia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2321
3963,IUNI3963  Iunia (206) Tertia,Iunia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2120
3963,IUNI3963  Iunia (206) Tertia,Iunia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3870
3966,POMP3966  Pomponia (A),Pomponia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3978
3966,POMP3966  Pomponia (A),Pomponia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4552
3967,CALV3967  Calventia (B),Calventia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,5212
3968,POMP3968  Pompeia (53),Pompeia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1767
3968,POMP3968  Pompeia (53),Pompeia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4207
3969,LAEL3969  Laelia (25),Laelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1524
3971,HORT3971  Hortensia (15),Hortensia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1670
3971,HORT3971  Hortensia (15),Hortensia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1716
3971,HORT3971  Hortensia (15),Hortensia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3960
3973,IUNI3973  Iunia (192),Iunia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2120
3973,IUNI3973  Iunia (192),Iunia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3538
3973,IUNI3973  Iunia (192),Iunia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3870
3980,CAEC3980  Caecilia (78) Attica = Pomponia Attica,Caecilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3964
3980,CAEC3980  Caecilia (78) Attica = Pomponia Attica,Caecilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3965
3981,OPPI3981  Oppia (37),Oppia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3230
3991,RUTI3991  Rutilia (38),Rutilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1397
3992,SERV3992  Servilia (100),Servilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1755
3993,FULV3993  Fulvia (111),Fulvia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1624
4004,PUBL4004  Publilia (17),Publilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4964
4005,LICI4005  Licinia (184),Licinia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1679
4005,LICI4005  Licinia (184),Licinia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4031
4008,CLAU4008  Claudia (389),Claudia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2140
4010,TULL4010  Tullia (A),Tullia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4082
4011,CORN4011  Cornificia (12),Cornificia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2181
4012,PORC4012  Porcia (27),Porcia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1806
4012,PORC4012  Porcia (27),Porcia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3949
4015,FADI4015  Fadia (13),Fadia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4079
4020,AEMI4020  Aemilia (152),Aemilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1134
4020,AEMI4020  Aemilia (152),Aemilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4201
4022,AEMI4022  Aemilia (151),Aemilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1134
4022,AEMI4022  Aemilia (151),Aemilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4201
4023,LICI4023  Licinia (179),Licinia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1500
4023,LICI4023  Licinia (179),Licinia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3996
4029,CAEC4029  Caecilia (131) Metella,Caecilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1424
4030,LICI4030  Licinia (183),Licinia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1679
4030,LICI4030  Licinia (183),Licinia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4031
4031,MUCI4031  Mucia (27),Mucia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1613
4031,MUCI4031  Mucia (27),Mucia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3969
4032,MUCI4032  Mucia (26),Mucia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1613
4032,MUCI4032  Mucia (26),Mucia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3969
4035,POMP4035  Pompeia (51),Pompeia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1551
4042,CLAU4042  Claudia (435) Quinta,Claudia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,744
4043,CLOD4043  Clodia (66),Clodia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1807
4043,CLOD4043  Clodia (66),Clodia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4052
4049,LUTA4049  Lutatia (24),Lutatia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1731
4049,LUTA4049  Lutatia (24),Lutatia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4156
4051,AEMI4051  Aemilia (180) Tertia,Aemilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1134
4051,AEMI4051  Aemilia (180) Tertia,Aemilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4201
4052,CAEC4052  Caecilia (135) Metella,Caecilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1635
4054,CAEC4054  Caecilia (130) Metella,Caecilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1424
4056,CLAU4056  Claudia (386),Claudia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1452
4056,CLAU4056  Claudia (386),Claudia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4288
4058,CLAU4058  Claudia (388),Claudia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2140
4058,CLAU4058  Claudia (388),Claudia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4765
4062,POMP4062  Pompeia (56),Pompeia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1767
4062,POMP4062  Pompeia (56),Pompeia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4207
4063,CORN4063  Cornelia (416),Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1882
4063,CORN4063  Cornelia (416),Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4761
4065,AMPI4065  Ampia (3),Ampia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2291
4065,AMPI4065  Ampia (3),Ampia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4064
4070,VALE4070  Valeria (394) = Paulla Valeria,Valeria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2117
4070,VALE4070  Valeria (394) = Paulla Valeria,Valeria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3933
4075,ALBI4075  Albinia (A),Albinia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3142
4083,NUMI4083  Numitoria (8),Numitoria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4111
4085,BAEB4085  Baebia (47b),Baebia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1325
4085,BAEB4085  Baebia (47b),Baebia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3099
4089,FALC4089  Falcidia (A),Falcidia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4088
4091,SEMP4091  Sempronia (99),Sempronia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1182
4091,SEMP4091  Sempronia (99),Sempronia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3946
4092,VALG4092  Valgia (A),Valgia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4968
4095,ANTO4095  Antonia (109),Antonia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1705
4097,CLOD4097  Clodia (67),Clodia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1807
4097,CLOD4097  Clodia (67),Clodia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4052
4099,MARI4099  Maria (74),Maria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4271
4099,MARI4099  Maria (74),Maria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4275
4105,GRAT4105  Gratidia (B),Gratidia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1786
4105,GRAT4105  Gratidia (B),Gratidia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4820
4110,ANTO4110  Antonia (110),Antonia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1969
4131,RABI4131  Rabiria (8),Rabiria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4412
4135,SEST4135  Sestia (13),Sestia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2296
4135,SEST4135  Sestia (13),Sestia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4075
4143,ANTO4143  Antonia (111),Antonia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2077
4143,ANTO4143  Antonia (111),Antonia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3878
4148,ANNI4148  Annia (102),Annia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3325
4156,SERV4156  Servilia (98),Servilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1556
4164,SULP4164  Sulpicia (111),Sulpicia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2088
4164,SULP4164  Sulpicia (111),Sulpicia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3984
4165,AELI4165  Aelia (A),Aelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3304
4165,AELI4165  Aelia (A),Aelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4164
4166,TERE4166  Terentia (96),Terentia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2581
4172,SERV4172  Servilia (99),Servilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1629
4174,IULI4174  Iulia (550),Iulia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2597
4174,IULI4174  Iulia (550),Iulia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3906
4175,ANTO4175  Antonia (113) maior,Antonia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2392
4175,ANTO4175  Antonia (113) maior,Antonia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3909
4179,VIPS4179  Vipsania (1) Agrippina,Vipsania,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2808
4179,VIPS4179  Vipsania (1) Agrippina,Vipsania,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3980
4182,VIPS4182  Vipsania (4) Polla,Vipsania,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4949
4184,IULI4184  Iulia (546),Iulia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1799
4184,IULI4184  Iulia (546),Iulia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4258
4190,CLAU4190  Claudia (390),Claudia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2219
4190,CLAU4190  Claudia (390),Claudia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3893
4192,LIVI4192  Livia (37),Livia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2520
4192,LIVI4192  Livia (37),Livia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4312
4197,CLOD4197  Clodia (72) Tertia,Clodia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1807
4197,CLOD4197  Clodia (72) Tertia,Clodia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4052
4201,PAPI4201  Papiria (78),Papiria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4665
4204,MUMM4204  Mummia (A),Mummia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1495
4206,CLAU4206  Claudia (382),Claudia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,591
4207,LUCI4207  Lucilia (33),Lucilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3207
4210,CORN4210  Cornelia (408),Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1362
4210,CORN4210  Cornelia (408),Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1631
4214,LICI4214  Licinia (178),Licinia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1321
4219,CALA4219  Calavia (A),Calavia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4220
4219,CALA4219  Calavia (A),Calavia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4221
4220,CLAU4220  Claudia (383),Claudia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,858
